Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Chennai Super Kings,SR Watson,4329fbb5,1,39,31,2,2,125.81,[16],1.0,6,0,0,9,1,0,0,0,0,0,0,9.0,1,0,0,0,0,63,0,8,71,43,True,False,True,Right-arm fast-medium,Right-hand bat
Chennai Super Kings,AT Rayudu,70d205c9,2,12,9,2,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,20,0,0,20,39,True,False,False,Right-arm offbreak,Right-hand bat
Chennai Super Kings,SK Raina,1dc12ab9,3,52,34,6,1,152.94,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,94,0,8,102,38,True,False,False,Right-arm offbreak,Left-hand bat
Chennai Super Kings,MS Dhoni,4a8a2e3b,4,33,23,1,1,143.48,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,49,0,8,57,43,True,True,False,Right-arm medium,Right-hand bat
Chennai Super Kings,SW Billings,c16d4035,5,27,22,3,0,122.73,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,43,0,0,43,33,True,False,False,,Right-hand bat
Chennai Super Kings,DJ Bravo,87e562a9,6,1,1,0,0,100.0,"[10, 12, 18, 20]",3.833,23,10,0,31,1,2,1,0,0,0,0,8.09,1,0,0,0,0,1,35,8,44,41,True,False,True,Right-arm medium,Right-hand bat
Chennai Super Kings,RA Jadeja,fe93fd9d,8,0,0,0,0,0.0,"[3, 5, 7, 14]",4.0,24,8,0,28,3,0,1,0,0,0,0,7.0,0,0,0,0,0,0,35,0,35,36,True,False,True,Slow left-arm orthodox,Left-hand bat
Chennai Super Kings,DJ Willey,7f048519,9,0,0,0,0,0.0,"[1, 11, 17, 19]",4.0,24,5,0,47,5,2,1,0,0,0,1,11.75,0,0,0,0,0,0,26,0,26,35,True,False,True,Left-arm fast-medium,Left-hand bat
Chennai Super Kings,Harbhajan Singh,8b5b6769,10,0,0,0,0,0.0,"[2, 4]",2.0,12,5,0,29,4,2,1,0,1,0,0,14.5,0,0,0,0,0,0,32,0,32,44,True,False,False,Right-arm offbreak,Right-hand bat
Chennai Super Kings,SN Thakur,1abb78f8,11,0,0,0,0,0.0,"[6, 9, 13, 15]",4.0,24,14,0,22,3,0,1,0,0,0,1,5.5,0,0,0,0,0,0,43,0,43,33,True,False,False,Right-arm medium,Right-hand bat
Chennai Super Kings,KV Sharma,119678fd,12,0,0,0,0,0.0,[8],1.0,6,1,0,10,1,0,0,0,0,0,0,10.0,0,0,0,0,0,0,1,0,1,37,True,False,False,Legbreak googly,Left-hand bat
Rajasthan Royals,JC Buttler,99b75528,1,95,60,11,2,158.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,167,0,8,175,34,True,False,False,,Right-hand bat
Rajasthan Royals,BA Stokes,e087956b,2,11,7,1,1,157.14,"[5, 8, 14, 20]",4.0,24,7,0,31,4,0,0,0,0,0,1,7.75,0,0,0,0,0,21,7,0,28,33,True,False,True,Right-arm fast-medium,Left-hand bat
Rajasthan Royals,AM Rahane,29e95537,3,4,3,1,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,0,8,36,True,False,False,Right-arm medium,Right-hand bat
Rajasthan Royals,SV Samson,a4cc73aa,4,21,22,2,0,95.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,29,0,0,29,30,True,False,False,,Right-hand bat
Rajasthan Royals,P Chopra,8ac93ca2,5,8,6,2,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,16,0,0,16,32,True,False,False,Legbreak googly,Right-hand bat
Rajasthan Royals,STR Binny,bd17b45f,6,22,17,1,1,129.41,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,32,0,8,40,40,True,False,True,Right-arm medium,Right-hand bat
Rajasthan Royals,K Gowtham,90de905a,7,13,4,0,2,325.0,"[1, 4, 11]",3.0,18,2,0,28,4,0,0,0,0,0,0,9.33,0,0,0,0,0,25,2,0,27,36,True,False,True,Right-arm offbreak,Right-hand bat
Rajasthan Royals,Ankit Sharma,24d94623,8,0,0,0,0,0.0,[2],1.0,6,1,0,11,2,0,0,0,0,0,0,11.0,0,0,0,0,0,0,1,0,1,33,True,False,False,Slow left-arm orthodox,Left-hand bat
Rajasthan Royals,JC Archer,5574750c,8,0,0,0,0,0.0,"[3, 12, 17, 19]",4.0,24,5,0,42,4,0,2,0,1,1,5,10.5,0,0,0,0,0,0,61,0,61,29,True,False,False,Right-arm fast,Right-hand bat
Rajasthan Royals,JD Unadkat,1e66c162,9,0,0,0,0,0.0,"[6, 10, 16, 18]",4.0,24,8,0,34,0,2,0,0,0,0,4,8.5,0,0,0,0,0,0,8,0,8,33,True,False,False,Left-arm medium,Right-hand bat
Rajasthan Royals,IS Sodhi,641ac5ff,10,0,0,0,0,0.0,"[7, 9, 13, 15]",4.0,24,7,0,29,0,2,1,0,0,0,0,7.25,0,0,0,0,0,0,32,0,32,32,True,False,False,Legbreak,Right-hand bat
