Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Birmingham Bears,EJ Pollock,d6663a9a,1,77,45,8,3,171.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,145,0,8,153
Birmingham Bears,DP Sibley,97e434a6,2,33,26,5,0,126.92,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,57,0,0,57
Birmingham Bears,SR Hain,67b9536c,3,7,12,0,0,58.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-4,3,0,0,3
Birmingham Bears,MJ Lamb,463ebce3,4,26,23,2,0,113.04,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,38,0,0,38
Birmingham Bears,MGK Burgess,715941c3,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Birmingham Bears,WMH Rhodes,f54dbda7,5,5,7,0,0,71.43,"[10, 18]",2.0,12,4,0,17,1,1,1,0,0,0,0,8.5,0,0,0,0,0,5,29,0,34
Birmingham Bears,AT Thomson,ad286dcc,6,0,0,0,0,0.0,"[3, 6, 12, 14]",4.0,24,10,0,21,2,0,1,0,0,0,0,5.25,1,0,0,0,0,0,39,8,47
Birmingham Bears,CJ Green,19b9f399,7,0,0,0,0,0.0,"[2, 4, 8, 16]",4.0,24,9,0,23,0,0,1,0,1,0,2,5.75,1,0,0,0,0,0,46,8,54
Birmingham Bears,GA Garrett,b8701e6d,8,0,0,0,0,0.0,[1],1.0,6,1,0,20,5,0,0,0,0,0,0,20.0,0,0,0,0,0,0,1,0,1
Birmingham Bears,JS Patel,f5821615,9,0,0,0,0,0.0,"[5, 7, 13, 17]",4.0,24,5,0,33,1,2,1,0,1,0,0,8.25,0,0,0,0,0,0,38,0,38
Birmingham Bears,JC Wainman,11ec0b58,10,0,0,0,0,0.0,"[9, 11, 15, 19]",4.0,24,4,0,28,1,0,1,0,0,0,3,7.0,0,0,0,0,0,0,31,0,31
Durham,DJM Short,1a156c88,1,50,39,6,0,128.21,"[8, 10, 12, 16]",4.0,24,4,0,33,2,1,2,0,1,0,0,8.25,0,0,0,0,0,82,62,0,144
Durham,S Steel,de6c2c6e,2,0,2,0,0,0.0,"[5, 11, 13, 17]",4.0,24,4,0,26,2,0,1,0,0,0,0,6.5,1,0,0,0,0,-2,31,8,37
Durham,HRD Adair,bbe68b55,3,32,32,2,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,50,0,0,50
Durham,PSP Handscomb,ada15e88,4,25,18,1,1,138.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,41,0,0,41
Durham,GJ Harte,67954d19,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Durham,G Clark,4fd09cfc,5,26,18,1,1,144.44,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,42,0,0,42
Durham,L Trevaskis,b5781ac3,6,0,0,0,0,0.0,"[1, 3, 14]",3.0,18,3,0,32,5,0,0,0,0,0,1,10.67,0,0,0,0,0,0,1,0,1
Durham,BA Raine,4c0f3806,6,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2
Durham,WJ Weighell,10f68de1,7,2,1,0,0,200.0,[7],1.0,6,1,0,19,3,1,0,0,0,0,0,19.0,0,0,0,0,0,2,1,0,3
Durham,MJ Potts,894b2d25,7,0,0,0,0,0.0,"[2, 4, 19]",2.833,17,4,0,22,2,1,0,0,0,0,1,7.77,0,0,0,0,0,0,4,0,4
Durham,NJ Rimmington,6042bf26,8,0,0,0,0,0.0,"[6, 9, 15, 18]",4.0,24,11,0,18,1,0,0,0,0,0,0,4.5,0,0,0,0,0,0,17,0,17
