Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Mumbai Indians,Q de Kock,372455c4,1,23,20,2,1,115.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,37,0,0,37,32,True,False,False,,Left-hand bat
Mumbai Indians,RG Sharma,740742ef,2,48,33,8,1,145.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,92,0,0,92,37,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,SA Yadav,271f83cd,3,38,24,4,1,158.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,68,0,0,68,34,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,Yuvraj Singh,1c914163,4,23,12,0,3,191.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,47,0,0,47,43,True,False,False,Slow left-arm orthodox,Left-hand bat
Mumbai Indians,KA Pollard,a757b0d8,5,5,6,0,0,83.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,5,37,True,False,True,Right-arm medium,Right-hand bat
Mumbai Indians,KH Pandya,5b8c830e,6,1,2,0,0,50.0,"[6, 8, 10, 13]",4.0,24,5,0,28,1,1,0,0,0,0,0,7.0,1,0,0,0,0,1,7,8,16,34,True,False,True,Slow left-arm orthodox,Left-hand bat
Mumbai Indians,HH Pandya,dbe50b21,7,32,13,2,3,246.15,"[5, 15, 18]",3.0,18,5,0,37,5,2,0,0,0,0,0,12.33,2,0,0,0,6,68,-1,16,83,31,True,False,True,Right-arm medium-fast,Right-hand bat
Mumbai Indians,SL Malinga,a12e1d51,7,0,0,0,0,0.0,"[2, 12, 16, 20]",4.0,24,5,0,47,1,4,0,0,0,0,2,11.75,0,0,0,0,0,0,1,0,1,41,True,False,False,Right-arm fast,Right-hand bat
Mumbai Indians,MJ McClenaghan,51a3c5ef,8,1,4,0,0,25.0,"[1, 3]",2.0,12,2,0,24,3,1,0,0,0,0,0,12.0,0,0,0,0,0,1,-2,0,-1,38,True,False,False,Left-arm fast-medium,Left-hand bat
Mumbai Indians,M Markande,a9fd84fb,9,6,5,1,0,120.0,"[7, 9, 11]",3.0,18,6,0,23,2,1,1,0,1,0,0,7.67,0,0,0,0,0,10,39,0,49,27,True,False,False,Legbreak,Right-hand bat
Mumbai Indians,JJ Bumrah,462411b3,10,0,1,0,0,0.0,"[4, 14, 17, 19]",4.0,24,13,0,20,3,0,3,0,0,0,1,5.0,0,0,0,0,0,0,96,0,96,31,True,False,False,Right-arm fast,Right-hand bat
Royal Challengers Bangalore,PA Patel,b5da6c24,1,31,22,4,1,140.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,59,0,8,67,40,True,True,False,Right-arm offbreak,Left-hand bat
Royal Challengers Bangalore,MM Ali,bb351c23,2,13,7,1,1,185.71,[13],1.0,6,1,0,13,1,1,0,0,0,0,0,13.0,1,0,0,0,0,23,1,8,32,37,True,False,True,Right-arm offbreak,Left-hand bat
Royal Challengers Bangalore,V Kohli,ba607b88,3,46,32,6,0,143.75,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,76,0,0,76,36,True,False,False,Right-arm medium,Right-hand bat
Royal Challengers Bangalore,AB de Villiers,c4487b84,4,70,41,4,6,170.73,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,136,0,0,136,41,True,True,False,Right-arm medium,Right-hand bat
Royal Challengers Bangalore,SO Hetmyer,48a1d7b7,5,5,6,0,0,83.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,5,0,8,13,28,True,False,False,,Left-hand bat
Royal Challengers Bangalore,C de Grandhomme,94d7f855,6,2,7,0,0,28.57,"[8, 10, 15]",3.0,18,2,0,27,3,0,0,0,0,0,1,9.0,0,0,0,0,0,2,2,0,4,38,True,False,True,Right-arm medium-fast,Right-hand bat
Royal Challengers Bangalore,S Dube,a4e37e47,7,9,5,0,1,180.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,15,0,0,15,31,True,False,True,Right-arm medium,Left-hand bat
Royal Challengers Bangalore,Navdeep Saini,21d4e29b,7,0,0,0,0,0.0,"[2, 4, 6, 19]",4.0,24,12,0,40,5,2,0,0,0,1,0,10.0,1,0,0,0,0,0,10,8,18,32,True,False,False,Right-arm fast,Right-hand bat
Royal Challengers Bangalore,YS Chahal,57ee1fde,8,0,0,0,0,0.0,"[7, 9, 14, 16]",4.0,24,6,0,38,1,3,4,0,1,0,1,9.5,0,0,0,0,0,0,122,0,122,34,True,False,False,Legbreak googly,Right-hand bat
Royal Challengers Bangalore,UT Yadav,cc1e8c68,9,0,0,0,0,0.0,"[1, 3, 11, 17]",4.0,24,11,0,26,4,0,2,0,0,0,1,6.5,0,0,0,0,0,0,63,0,63,37,True,False,False,Right-arm fast,Right-hand bat
Royal Challengers Bangalore,Mohammed Siraj,2f49c897,10,0,0,0,0,0.0,"[5, 12, 18, 20]",4.0,24,10,0,38,3,3,2,0,1,0,1,9.5,2,0,0,0,0,0,68,16,84,31,True,False,False,Right-arm fast,Right-hand bat
