Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Bangladesh,Tamim Iqbal,3b041a12,1,14,9,3,0,155.56,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,0,0,26,36,True,False,False,,Left-hand bat
Bangladesh,Mohammad Ashraful,2bb09eb2,2,11,14,1,0,78.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,15,0,0,15,40,True,False,False,Legbreak,Right-hand bat
Bangladesh,Aftab Ahmed,53bc7b84,3,12,14,1,1,85.71,[9],0.333,2,0,0,8,2,0,0,0,0,0,0,24.02,0,0,0,0,0,22,0,0,22,39,True,False,False,Right-arm medium,Right-hand bat
Bangladesh,Shakib Al Hasan,7dc35884,4,3,5,0,0,60.0,"[6, 8]",2.0,12,4,0,16,1,1,0,0,0,0,0,8.0,0,0,0,0,0,3,4,0,7,38,True,False,True,Slow left-arm orthodox,Left-hand bat
Bangladesh,Mushfiqur Rahim,a94e08ea,5,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,37,True,False,False,,Right-hand bat
Bangladesh,Mahmudullah,bf1d7d3e,6,11,23,1,0,47.83,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,9,0,0,9,39,True,False,True,Right-arm offbreak,Right-hand bat
Bangladesh,Naeem Islam,02e83ac5,7,5,11,0,0,45.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-1,0,0,-1,38,True,False,True,Right-arm offbreak,Right-hand bat
Bangladesh,Raqibul Hasan,17efdeb8,8,18,13,2,1,138.46,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,34,0,0,34,37,True,False,False,Legbreak,Right-hand bat
Bangladesh,Shahadat Hossain,090f9211,9,1,3,0,0,33.33,"[1, 5, 7]",3.0,18,9,0,28,4,1,0,0,0,0,1,9.33,0,0,0,0,0,1,9,0,10,38,True,False,False,Right-arm medium-fast,Right-hand bat
Bangladesh,Shafiul Islam,1a8eebbe,10,1,9,0,0,11.11,[3],1.0,6,2,0,7,1,0,0,0,0,0,0,7.0,0,0,0,0,0,1,2,0,3,35,True,False,False,Right-arm fast-medium,Right-hand bat
Bangladesh,Nazmul Hossain,5e5eab39,11,0,3,0,0,0.0,"[2, 4]",2.0,12,4,0,18,2,0,0,0,0,0,0,9.0,0,0,0,0,0,0,4,0,4,37,True,False,False,Right-arm medium-fast,Right-hand bat
New Zealand,BB McCullum,b8a55852,1,56,27,7,2,207.41,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,6,110,0,20,130,43,True,True,False,Right-arm offbreak,Right-hand bat
New Zealand,PJ Ingram,5bd3bb5d,2,20,23,3,0,86.96,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,32,0,0,32,46,True,False,False,Right-arm offbreak,Right-hand bat
New Zealand,MJ Guptill,2be41edb,2,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,38,True,False,False,Right-arm offbreak,Right-hand bat
New Zealand,LRPL Taylor,b61a3e1a,3,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8,41,True,False,False,Right-arm offbreak,Right-hand bat
New Zealand,JEC Franklin,cf73ad76,4,0,0,0,0,0.0,[6],1.0,6,4,0,8,0,1,1,0,1,0,0,8.0,1,0,0,0,0,0,37,8,45,44,True,False,True,Left-arm medium,Left-hand bat
New Zealand,GJ Hopkins,4d3097d8,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16,48,True,False,False,,Right-hand bat
New Zealand,JDP Oram,3eac9d95,6,0,0,0,0,0.0,"[13, 16, 18]",2.5,15,7,0,16,1,1,2,0,1,0,0,6.4,0,0,0,0,0,0,67,0,67,46,True,False,True,Right-arm fast-medium,Left-hand bat
New Zealand,NL McCullum,5673a3fc,7,0,0,0,0,0.0,"[8, 10, 12, 14]",4.0,24,15,0,15,2,0,2,0,1,0,0,3.75,0,0,0,0,0,0,79,0,79,44,True,False,False,Right-arm offbreak,Right-hand bat
New Zealand,DL Vettori,d7c6af50,8,0,0,0,0,0.0,"[7, 9, 11, 15]",4.0,24,17,1,6,0,0,3,1,0,0,0,1.5,0,0,0,0,0,0,122,0,122,46,True,False,True,Slow left-arm orthodox,Left-hand bat
New Zealand,TG Southee,13c35c9e,9,0,0,0,0,0.0,"[2, 4]",2.0,12,5,0,15,3,0,0,0,0,0,0,7.5,0,0,0,0,0,0,5,0,5,36,True,False,False,Right-arm medium-fast,Right-hand bat
New Zealand,DR Tuffey,43936951,10,0,0,0,0,0.0,"[1, 3, 5, 17]",4.0,24,14,0,16,2,0,2,0,0,0,0,4.0,0,0,0,0,0,0,70,0,70,46,True,False,False,Right-arm fast-medium,Right-hand bat
