Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Sydney Sixers,KR Patterson,e3bf8356,1,11,11,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,15,0,0,15
Sydney Sixers,J Edwards,f787e0eb,2,7,8,1,0,87.5,"[4, 9, 17]",3.0,18,4,0,19,0,0,1,0,1,0,0,6.33,2,0,0,1,0,11,39,22,72
Sydney Sixers,JR Philippe,39086549,3,16,12,2,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,26,0,0,26
Sydney Sixers,MC Henriques,32198ae0,4,29,30,1,0,96.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,37,0,0,37
Sydney Sixers,JC Silk,7a6dc294,5,43,29,2,2,148.28,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,69,0,0,69
Sydney Sixers,L Shaw,b34e4b15,6,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Sydney Sixers,BJ Dwarshuis,e1b9f3a9,7,30,20,2,1,150.0,"[1, 11, 19]",2.833,17,5,0,40,5,2,0,0,0,0,1,14.12,0,0,0,0,0,48,-1,0,47
Sydney Sixers,M Perry,442461fa,8,0,0,0,0,0.0,"[3, 6, 14]",3.0,18,7,0,22,2,1,1,0,0,0,0,7.33,0,0,0,0,0,0,32,0,32
Sydney Sixers,H Kerr,f422728b,8,10,7,0,1,142.86,"[2, 13, 16, 18]",4.0,24,9,0,35,2,2,2,0,2,0,0,8.75,0,0,0,1,0,16,75,6,97
Sydney Sixers,BAD Manenti,ab21795b,9,1,1,0,0,100.0,"[5, 7]",2.0,12,1,0,16,1,0,0,0,0,0,0,8.0,0,0,0,0,0,1,1,0,2
Sydney Sixers,JA Chohan,58be5e46,9,0,0,0,0,0.0,"[8, 10, 12, 15]",4.0,24,7,0,22,1,0,1,0,0,0,0,5.5,0,0,0,0,0,0,36,0,36
Sydney Thunder,JJS Sangha,8e3cb0e9,1,30,19,4,0,157.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,54,0,0,54
Sydney Thunder,DA Warner,dcce6f09,2,11,9,1,1,122.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,21,0,16,37
Sydney Thunder,M Gilkes,d85b0f8b,3,26,22,1,1,118.18,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,40,0,0,40
Sydney Thunder,SW Billings,c16d4035,4,42,29,2,2,144.83,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,68,0,8,76
Sydney Thunder,HD Weibgen,2535b30f,5,8,10,0,0,80.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,8,0,8,16
Sydney Thunder,CJ Green,19b9f399,6,15,14,1,0,107.14,"[6, 10, 12, 14]",4.0,24,5,0,25,1,0,0,0,0,0,0,6.25,1,0,0,0,0,19,7,8,34
Sydney Thunder,GHS Garton,be869ccf,7,2,3,0,0,66.67,"[11, 19]",2.0,12,3,0,14,0,1,1,0,0,0,0,7.0,1,0,0,0,0,2,30,8,40
Sydney Thunder,TD Andrews,a0f612b6,8,0,0,0,0,0.0,"[8, 13]",2.0,12,3,0,15,2,0,2,0,0,0,0,7.5,0,0,0,0,0,0,53,0,53
Sydney Thunder,N McAndrew,38c276e1,8,19,7,2,1,271.43,"[1, 3, 16, 18]",4.0,24,6,0,42,5,1,1,0,0,0,0,10.5,0,0,0,0,0,33,29,0,62
Sydney Thunder,WA Agar,15de1f5d,9,0,0,0,0,0.0,"[2, 4, 17, 20]",4.0,24,10,0,26,1,1,2,0,0,1,0,6.5,0,0,0,0,0,0,62,0,62
Sydney Thunder,T Sangha,52c952d9,10,0,0,0,0,0.0,"[5, 7, 9, 15]",4.0,24,7,0,26,0,1,0,0,0,0,0,6.5,0,0,1,0,0,0,9,12,21
