Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Gloucestershire,P Mustard,1b6fef02,1,7,8,1,0,87.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0,11,42,True,True,False,Legbreak,Left-hand bat
Gloucestershire,M Klinger,b970a03f,2,25,19,3,1,131.58,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,2,49,0,28,77,44,True,False,False,,Right-hand bat
Gloucestershire,IA Cockbain,542fd5a6,3,40,32,5,1,125.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,70,0,8,78,38,True,False,False,Right-arm medium,Right-hand bat
Gloucestershire,GT Hankins,fc1608a2,4,14,21,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,12,0,0,12,28,True,False,False,Right-arm offbreak,Right-hand bat
Gloucestershire,JMR Taylor,aed5be04,5,21,20,1,1,105.0,"[12, 14]",2.0,12,4,0,13,1,0,0,0,0,0,0,6.5,2,0,0,0,0,31,6,16,53,33,True,False,False,Legbreak,Right-hand bat
Gloucestershire,BAC Howell,0bec3a6c,6,26,16,3,0,162.5,"[8, 10, 13, 16]",4.0,24,13,0,12,0,0,2,0,0,0,1,3.0,1,0,0,0,4,46,69,8,123,36,True,False,True,Right-arm medium,Right-hand bat
Gloucestershire,NLTC Perera,0f12f9df,7,1,3,0,0,33.33,"[4, 6, 18, 20]",4.0,24,9,0,31,5,0,3,1,1,0,1,7.75,0,0,0,0,0,1,104,0,105,35,True,False,True,Right-arm medium-fast,Left-hand bat
Gloucestershire,TMJ Smith,0a12e736,8,1,1,0,0,100.0,"[5, 7, 11, 15]",4.0,24,8,0,28,1,2,3,0,0,0,0,7.0,0,0,0,0,0,1,89,0,90,37,True,False,False,Slow left-arm orthodox,Right-hand bat
Gloucestershire,MD Taylor,01a95383,9,0,0,0,0,0.0,[2],1.0,6,2,0,12,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,2,0,2,30,True,False,False,Left-arm fast-medium,Right-hand bat
Gloucestershire,DA Payne,6c79c098,10,0,0,0,0,0.0,"[1, 3, 17, 19]",4.0,24,12,1,16,0,0,1,0,0,0,1,4.0,0,0,0,0,0,0,55,0,55,34,True,False,False,Left-arm fast-medium,Right-hand bat
Gloucestershire,CJ Liddle,5b3acc53,11,0,0,0,0,0.0,[9],1.0,6,2,0,12,1,1,0,0,0,0,0,12.0,0,0,0,0,0,0,2,0,2,41,True,False,False,Left-arm fast-medium,Right-hand bat
Kent,DJ Bell-Drummond,8f938a32,1,25,18,5,0,138.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,51,0,8,59,31,True,False,False,Right-arm medium-fast,Right-hand bat
Kent,JL Denly,bdadf7da,2,18,17,0,2,105.88,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,30,0,0,30,39,True,False,False,Legbreak,Right-hand bat
Kent,SA Northeast,7e4c8ba3,3,10,12,1,0,83.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,14,0,8,22,35,True,False,False,Right-arm offbreak,Right-hand bat
Kent,SW Billings,c16d4035,4,15,16,1,1,93.75,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,25,0,12,37,33,True,False,False,,Right-hand bat
Kent,JDS Neesham,9219eff0,5,1,3,0,0,33.33,"[3, 5, 17, 19]",4.0,24,11,0,30,2,2,2,0,0,0,0,7.5,0,0,0,0,0,1,61,0,62,34,True,False,True,Right-arm medium-fast,Left-hand bat
Kent,AJ Blake,ea27a674,6,19,19,0,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,25,0,8,33,36,True,False,False,Right-arm medium-fast,Left-hand bat
Kent,DI Stevens,bca21d18,7,15,15,1,0,100.0,[1],1.0,6,3,0,6,1,0,0,0,0,0,0,6.0,1,0,0,0,0,19,3,8,30,48,True,False,True,Right-arm medium,Right-hand bat
Kent,MT Coles,e9d5218e,8,1,3,0,0,33.33,"[2, 4, 11, 16]",4.0,24,8,0,31,5,0,0,0,0,0,0,7.75,1,0,0,0,0,1,8,8,17,34,True,False,True,Right-arm fast-medium,Left-hand bat
Kent,JC Tredwell,49b6c09f,9,7,8,0,0,87.5,"[8, 10, 12, 14]",4.0,24,6,0,25,1,1,0,0,0,0,0,6.25,0,0,0,0,0,7,8,0,15,43,True,False,True,Right-arm offbreak,Left-hand bat
Kent,ME Claydon,15101f12,10,4,6,0,0,66.67,"[6, 18, 20]",3.0,18,5,0,24,3,0,2,0,0,0,0,8.0,0,0,0,0,0,4,55,0,59,42,True,False,False,Right-arm medium-fast,Left-hand bat
Kent,Imran Qayyum,e5652e3d,11,6,3,1,0,200.0,"[7, 9, 13, 15]",4.0,24,11,0,19,1,0,2,0,0,0,0,4.75,0,0,0,0,0,10,67,0,77,31,True,False,False,Slow left-arm orthodox,Right-hand bat
