Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Bangladesh,Liton Das,0404d43c,1,0,3,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6
Bangladesh,Soumya Sarkar,4d9f9686,2,12,11,2,0,109.09,[14],1.0,6,1,0,8,1,0,0,0,0,0,0,8.0,1,0,0,0,0,20,1,8,29
Bangladesh,Nazmul Hossain Shanto,1274d7ab,3,20,22,3,0,90.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,32,0,0,32
Bangladesh,Towhid Hridoy,9e52a414,4,8,5,0,1,160.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,14,0,0,14
Bangladesh,Mahmudullah,bf1d7d3e,5,54,29,2,4,186.21,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,100,0,8,108
Bangladesh,Jaker Ali,cd56a813,6,68,33,4,6,206.06,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,134,0,0,134
Bangladesh,Mahedi Hasan,9dad0f2e,7,16,11,2,0,145.45,"[4, 8, 16]",3.0,18,7,0,30,2,2,0,0,0,0,3,10.0,0,0,0,0,2,26,5,0,31
Bangladesh,Rishad Hossain,5935d694,8,0,2,0,0,0.0,"[7, 9, 12, 15]",4.0,24,9,0,32,2,2,1,0,0,0,0,8.0,0,0,0,0,0,-2,34,0,32
Bangladesh,Taskin Ahmed,ef18b66e,9,2,2,0,0,100.0,"[2, 5, 10, 17]",4.0,24,5,0,40,3,2,1,0,0,0,1,10.0,0,0,0,0,0,2,28,0,30
Bangladesh,Shoriful Islam,bb34fd31,10,4,2,1,0,200.0,"[1, 3, 13, 19]",4.0,24,11,0,47,5,3,1,0,0,0,5,11.75,0,0,0,0,0,8,32,0,40
Bangladesh,Mustafizur Rahman,0a8fce53,10,0,0,0,0,0.0,"[6, 11, 18, 20]",4.0,24,7,0,42,3,3,0,0,0,1,2,10.5,0,0,0,0,0,0,5,0,5
Sri Lanka,WIA Fernando,9550470d,1,4,2,1,0,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,8,0,8,16
Sri Lanka,BKG Mendis,5d1e7582,2,59,36,6,3,163.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,4,113,0,16,129
Sri Lanka,PHKD Mendis,08548b13,3,19,14,1,2,135.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,37,0,0,37
Sri Lanka,S Samarawickrama,9ab2914d,4,61,47,8,1,129.79,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,107,0,0,107
Sri Lanka,KIC Asalanka,732c038e,5,44,21,0,6,209.52,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,6,90,0,28,118
Sri Lanka,AD Mathews,896d78ad,10,0,0,0,0,0.0,"[1, 3, 5]",3.0,18,10,0,17,1,1,2,0,0,0,1,5.67,2,0,0,0,0,0,64,16,80
Sri Lanka,MD Shanaka,3ff033bb,11,0,0,0,0,0.0,"[7, 15, 20]",3.0,18,3,0,36,2,3,2,0,0,0,1,12.0,0,0,0,0,0,0,49,0,49
Sri Lanka,M Theekshana,f24c6701,12,0,0,0,0,0.0,"[6, 12, 14, 16]",4.0,24,7,0,32,1,2,1,0,0,0,0,8.0,0,0,0,0,0,0,32,0,32
Sri Lanka,A Dananjaya,5b16a806,13,0,0,0,0,0.0,"[8, 10]",2.0,12,1,0,19,2,0,0,0,0,0,1,9.5,0,0,0,0,0,0,1,0,1
Sri Lanka,B Fernando,dabbd0ae,14,0,0,0,0,0.0,"[2, 4, 13, 18]",4.0,24,5,0,41,4,2,2,0,0,0,1,10.25,0,0,0,0,0,0,53,0,53
Sri Lanka,M Pathirana,64839cb3,15,0,0,0,0,0.0,"[9, 11, 17, 19]",4.0,24,12,0,56,4,3,1,0,0,3,10,14.0,0,0,0,0,0,0,31,0,31
