Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Barbados Tridents,KA Hope,c59d8f8a,1,13,7,1,1,185.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,23,0,0,23
Barbados Tridents,Ahmed Shehzad,f8fd6e3f,2,15,13,1,1,115.38,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,25,0,8,33
Barbados Tridents,AJ Hosein,4d7f517e,3,8,13,0,0,61.54,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,6,0,0,6
Barbados Tridents,Shoaib Malik,64c34cd0,4,10,11,1,0,90.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,14,0,8,22
Barbados Tridents,N Pooran,3241e3fd,5,51,25,1,6,204.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,105,0,8,113
Barbados Tridents,KA Pollard,a757b0d8,6,16,11,1,1,145.45,"[14, 16]",2.0,12,4,0,27,1,2,0,0,0,0,3,13.5,0,0,0,0,2,28,-2,0,26
Barbados Tridents,D Wiese,aa8d28ae,7,0,1,0,0,0.0,"[2, 5, 15, 17]",4.0,24,9,0,45,4,3,2,0,0,1,0,11.25,0,0,0,0,0,-2,55,0,53
Barbados Tridents,AR Nurse,4a745f65,8,10,9,2,0,111.11,"[6, 8]",2.0,12,3,0,21,2,1,0,0,0,0,0,10.5,0,0,0,0,0,18,1,0,19
Barbados Tridents,RA Reifer,d7725664,9,9,7,1,0,128.57,"[4, 10, 12]",3.0,18,2,0,36,5,1,0,0,0,0,0,12.0,1,0,0,0,0,13,-2,8,19
Barbados Tridents,ND Stewart,16edfe47,10,0,1,0,0,0.0,"[7, 9, 11]",3.0,18,2,0,31,3,1,0,0,0,0,0,10.33,0,0,0,0,0,-2,0,0,-2
Barbados Tridents,R Rampaul,d68e7f48,11,14,8,0,2,175.0,"[1, 3, 13, 18]",4.0,24,13,0,35,1,3,2,0,0,1,1,8.75,0,0,0,0,0,26,63,0,89
Jamaica Tallawahs,CAK Walton,bbff906c,1,97,54,9,5,179.63,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,181,0,8,189
Jamaica Tallawahs,CH Gayle,db584dad,2,8,9,2,0,88.89,[18],0.667,4,2,0,8,0,1,1,0,0,0,1,11.99,1,0,0,0,0,16,27,8,51
Jamaica Tallawahs,KC Sangakkara,6b71e6cf,3,50,30,4,2,166.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,4,90,0,36,126
Jamaica Tallawahs,AD Russell,bbd41817,4,0,1,0,0,0.0,"[1, 5, 14]",3.0,18,7,0,33,2,2,1,0,0,0,5,11.0,0,0,0,0,0,-2,30,0,28
Jamaica Tallawahs,R Powell,650d5e49,5,34,13,1,4,261.54,"[7, 9, 13]",3.0,18,4,0,23,1,1,0,0,0,1,0,7.67,1,0,0,0,6,72,4,8,84
Jamaica Tallawahs,Shakib Al Hasan,7dc35884,6,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Jamaica Tallawahs,TP Allen,30baaf1f,7,0,0,0,0,0.0,"[6, 8, 10]",3.0,18,7,0,27,2,2,2,0,0,0,0,9.0,0,0,0,0,0,0,57,0,57
Jamaica Tallawahs,Imad Wasim,9cb8d7a6,11,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jamaica Tallawahs,DW Steyn,8fd1a8f5,12,0,0,0,0,0.0,"[2, 4, 12, 16]",4.0,24,14,0,27,2,2,4,0,0,0,0,6.75,1,0,0,0,0,0,124,8,132
Jamaica Tallawahs,GE Mathurin,b67bfaae,13,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Jamaica Tallawahs,KOK Williams,78cb83f3,14,0,0,0,0,0.0,"[3, 11, 15, 17]",4.0,24,7,0,36,1,3,1,0,0,0,1,9.0,0,0,0,0,0,0,32,0,32
