Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Chennai Super Kings,M Vijay,4b57e452,1,41,29,4,3,141.38,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,81,0,8,89,40,True,False,False,Right-arm offbreak,Right-hand bat
Chennai Super Kings,F du Plessis,3355b542,2,9,11,0,0,81.82,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,9,0,20,29,40,True,False,False,Legbreak,Right-hand bat
Chennai Super Kings,SK Raina,1dc12ab9,3,36,21,3,2,171.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,70,0,0,70,38,True,False,False,Right-arm offbreak,Left-hand bat
Chennai Super Kings,DJ Bravo,87e562a9,4,40,33,4,1,121.21,"[7, 9, 17, 19]",4.0,24,7,0,39,5,1,2,0,1,0,2,9.75,0,0,0,0,0,66,65,0,131,41,True,False,True,Right-arm medium,Right-hand bat
Chennai Super Kings,MS Dhoni,4a8a2e3b,5,25,15,2,1,166.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,47,0,0,47,43,True,True,False,Right-arm medium,Right-hand bat
Chennai Super Kings,JA Morkel,c3d35165,6,3,3,0,0,100.0,"[2, 4, 11]",3.0,18,8,0,34,6,1,0,0,0,0,0,11.33,0,0,0,0,0,3,4,0,7,43,True,False,True,Right-arm medium-fast,Left-hand bat
Chennai Super Kings,RA Jadeja,fe93fd9d,7,9,6,0,1,150.0,"[14, 18]",2.0,12,4,0,12,1,0,2,0,2,0,0,6.0,0,0,0,0,0,15,72,0,87,36,True,False,True,Slow left-arm orthodox,Left-hand bat
Chennai Super Kings,S Badrinath,3576e47e,8,1,1,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,44,True,False,False,Right-arm offbreak,Right-hand bat
Chennai Super Kings,R Ashwin,495d42a5,9,0,1,0,0,0.0,"[6, 8, 12, 16]",4.0,24,5,0,28,2,0,1,0,0,0,1,7.0,0,0,0,0,0,-2,32,0,30,38,True,False,True,Right-arm offbreak,Right-hand bat
Chennai Super Kings,SB Jakati,c8179c68,10,0,0,0,0,0.0,"[10, 13, 15]",3.0,18,5,0,27,3,1,0,0,0,0,0,9.0,0,0,0,0,0,0,5,0,5,44,True,False,False,Slow left-arm orthodox,Left-hand bat
Chennai Super Kings,BW Hilfenhaus,f3171936,11,0,0,0,0,0.0,"[1, 3, 5, 20]",4.0,24,13,1,34,4,2,2,0,1,0,0,8.5,0,0,0,0,0,0,83,0,83,42,True,False,False,Right-arm fast-medium,Right-hand bat
Mumbai Indians,JEC Franklin,cf73ad76,1,1,9,0,0,11.11,[15],1.0,6,1,0,8,1,0,1,0,0,0,0,8.0,1,0,0,0,0,1,26,8,35,44,True,False,True,Left-arm medium,Left-hand bat
Mumbai Indians,SR Tendulkar,d2c2b2d5,2,74,44,11,1,168.18,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,136,0,0,136,51,True,False,False,Legbreak googly,Right-hand bat
Mumbai Indians,RG Sharma,740742ef,3,60,46,6,2,130.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,106,0,8,114,37,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,KD Karthik,c03f1114,4,11,5,2,0,220.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,0,0,19,39,True,True,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,AT Rayudu,70d205c9,5,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,39,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,DR Smith,35205dfc,6,24,9,2,2,266.67,"[11, 13]",2.0,12,2,0,26,2,2,0,0,0,0,0,13.0,0,0,0,0,0,44,-4,0,40,41,True,False,True,Right-arm medium,Right-hand bat
Mumbai Indians,RJ Peterson,26ff4c29,7,0,2,0,0,0.0,"[1, 16]",2.0,12,4,0,22,2,1,0,0,0,0,0,11.0,0,0,0,0,0,0,2,0,2,45,True,False,False,Slow left-arm orthodox,Left-hand bat
Mumbai Indians,Harbhajan Singh,8b5b6769,8,0,1,0,0,0.0,"[8, 10, 12]",3.0,18,7,0,14,0,0,0,0,0,0,2,4.67,1,0,0,0,0,-2,13,8,19,44,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,SL Malinga,a12e1d51,9,0,1,0,0,0.0,"[4, 6, 18, 20]",4.0,24,11,0,25,3,0,3,0,1,0,1,6.25,0,0,0,0,0,-2,100,0,98,41,True,False,False,Right-arm fast,Right-hand bat
Mumbai Indians,RP Singh,c3d1402f,10,1,1,0,0,100.0,"[2, 7, 9, 19]",4.0,24,12,0,28,3,1,3,0,2,0,1,7.0,1,0,1,0,0,1,109,20,130,39,True,False,False,Left-arm fast-medium,Right-hand bat
Mumbai Indians,MM Patel,f0f628c7,10,0,0,0,0,0.0,"[3, 5, 14, 17]",4.0,24,5,0,46,2,4,0,0,0,0,1,11.5,0,0,0,0,0,0,1,0,1,41,True,False,False,Right-arm medium-fast,Right-hand bat
