Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Barbados Tridents,J Charles,09a9d073,1,55,47,5,2,117.02,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,95,0,8,103
Barbados Tridents,AD Hales,92aeac25,2,33,27,6,0,122.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,61,0,0,61
Barbados Tridents,Shakib Al Hasan,7dc35884,3,13,14,0,0,92.86,"[1, 3, 15, 17]",4.0,24,11,0,25,0,2,2,0,1,0,1,6.25,1,0,0,0,0,13,71,8,92
Barbados Tridents,JP Duminy,2e8994e7,4,18,17,1,0,105.88,[6],1.0,6,2,0,15,2,1,0,0,0,0,0,15.0,0,0,0,0,0,22,2,0,24
Barbados Tridents,AR Nurse,4a745f65,5,10,13,1,0,76.92,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,14,0,0,14
Barbados Tridents,JL Carter,0a9d8b61,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Barbados Tridents,JP Greaves,74d12124,6,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Barbados Tridents,RA Reifer,d7725664,7,0,0,0,0,0.0,"[8, 10, 16, 19]",4.0,24,8,0,24,2,0,1,0,0,0,0,6.0,0,0,0,0,0,0,35,0,35
Barbados Tridents,JO Holder,0f721006,8,0,0,0,0,0.0,"[2, 4, 12]",3.0,18,9,0,21,0,2,0,0,0,0,1,7.0,1,0,0,0,0,0,11,8,19
Barbados Tridents,HR Walsh,1ac2a995,9,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,12,0,34,2,3,2,0,1,0,0,8.5,0,0,0,0,0,0,70,0,70
Barbados Tridents,HF Gurney,e412cb64,10,0,0,0,0,0.0,"[5, 14, 18, 20]",4.0,24,11,0,14,0,0,2,1,0,0,0,3.5,0,0,0,0,0,0,75,0,75
Trinbago Knight Riders,JDS Neesham,9219eff0,1,1,2,0,0,50.0,"[5, 13, 15]",3.0,18,6,0,26,2,1,1,0,0,0,2,8.67,0,0,0,0,0,1,31,0,32
Trinbago Knight Riders,LMP Simmons,89f64c19,2,60,45,3,4,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,106,0,0,106
Trinbago Knight Riders,C Munro,af2c687b,3,23,26,0,2,88.46,[12],1.0,6,2,0,4,0,0,0,0,0,0,0,4.0,0,0,0,0,0,35,2,0,37
Trinbago Knight Riders,DM Bravo,14b14cd8,4,6,7,1,0,85.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Trinbago Knight Riders,KA Pollard,a757b0d8,5,20,16,2,1,125.0,"[11, 14, 20]",2.667,16,5,0,17,1,0,0,0,0,0,1,6.37,0,0,0,0,0,34,7,0,41
Trinbago Knight Riders,Ali Khan,b0eaaac6,5,0,0,0,0,0.0,"[2, 17, 19]",3.0,18,7,0,23,4,0,0,0,0,0,0,7.67,0,0,0,0,0,0,7,0,7
Trinbago Knight Riders,D Ramdin,d1523761,6,18,17,0,1,105.88,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,24,0,8,32
Trinbago Knight Riders,JPR Scantlebury-Searles,99ed60f8,7,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Trinbago Knight Riders,M Deyal,7183799b,8,1,3,0,0,33.33,"[8, 10]",2.0,12,4,0,17,1,1,1,0,0,0,1,8.5,0,0,0,0,0,1,29,0,30
Trinbago Knight Riders,CJ Jordan,ffe699c0,9,2,2,0,0,100.0,"[3, 7, 16, 18]",4.0,24,5,0,29,3,0,1,0,1,0,1,7.25,0,0,0,0,0,2,38,0,40
Trinbago Knight Riders,K Pierre,a61bcb94,10,0,1,0,0,0.0,"[1, 4, 6, 9]",4.0,24,12,0,18,2,0,0,0,0,0,0,4.5,0,0,0,0,0,0,18,0,18
